pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,liquidity_score,capacity_score,close_position_score,stability_score,tradability_score,reversal_risk_score,board,source_time
47,2026-06-14,002033,丽江股份,8.73,78.79,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 78.8；Alpha 94.6 / 流动性 42.9 / 风控 89.2；涨跌幅 5.18%；成交额 2.46亿；日内收盘位置 100%；振幅 5.06%；拥挤扣分 0.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,246497039.0,2.46,5.181,100.0,5.06,0.6,94.62,42.89,89.22,0.6571741511500391,0.9291111111111111,0.621904761904762,0.07042772542857142,1.0,0.7305009511731136,1.0,1.0,main,15:00:00
48,2026-06-14,601881,中国银河,12.4,78.61,buy,0.035,core_candidate,medium,institutional_score_v3,,机构评分 78.6；Alpha 78.9 / 流动性 62.9 / 风控 91.9；涨跌幅 3.68%；成交额 8.23亿；日内收盘位置 94%；振幅 4.35%；拥挤扣分 0.3；核心候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,822853705.0,8.23,3.679,94.2,4.35,0.25,78.86,62.87,91.93,0.27363940407418075,0.5953333333333333,0.8405714285714285,0.23510105857142857,0.9423076923076935,0.8054919908466823,1.0,0.9884615384615387,main,15:00:03
49,2026-06-14,601398,工商银行,7.78,78.61,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 78.6；Alpha 57.4 / 流动性 95.1 / 风控 96.2；涨跌幅 1.57%；成交额 32.55亿；日内收盘位置 100%；振幅 3.39%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,3254698074.0,32.55,1.567,100.0,3.39,-0.91,57.35,95.12,96.23,0.9969143128412044,0.126,0.9626666666666667,0.9299137354285715,1.0,0.9058678026659329,1.0,1.0,main,15:00:00
50,2026-06-14,600038,中直股份,28.53,78.59,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 78.6；Alpha 87.2 / 流动性 52.1 / 风控 90.1；涨跌幅 4.70%；成交额 4.24亿；日内收盘位置 91%；振幅 4.73%；拥挤扣分 0.4；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,424487965.0,4.24,4.697,90.7,4.73,0.4,87.25,52.08,90.13,0.44036697247706025,0.8215555555555556,0.736,0.12128227571428571,0.9069767441860485,0.7648478995654278,1.0,0.9813953488372097,main,15:00:04
51,2026-06-14,002648,卫星化学,24.16,78.56,buy,0.035,core_candidate,medium,institutional_score_v3,,机构评分 78.6；Alpha 82.5 / 流动性 79.2 / 风控 76.5；涨跌幅 4.77%；成交额 18.87亿；日内收盘位置 82%；振幅 7.29%；拥挤扣分 1.1；核心候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1887107371.0,18.87,4.77,81.5,7.29,1.04,82.46,79.15,76.52,1.135378065126562,0.8377777777777777,0.9274285714285714,0.5391735345714286,0.8154761904761912,0.49627972794084096,1.0,0.8666945442530873,main,15:00:00
52,2026-06-14,002466,天齐锂业,62.5,78.54,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 78.5；Alpha 59.7 / 流动性 99.0 / 风控 86.5；涨跌幅 2.46%；成交额 61.41亿；日内收盘位置 72%；振幅 5.36%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,6140893986.0,61.41,2.459,71.9,5.36,0.0,59.74,99.05,86.55,0.0,0.32422222222222224,0.9853333333333333,1.0,0.7186544342507643,0.6988783433994818,1.0,0.9437308868501528,main,15:00:00
53,2026-06-14,603212,赛伍技术,16.48,78.54,buy,0.035,core_candidate,medium,institutional_score_v3,,机构评分 78.5；Alpha 94.0 / 流动性 58.3 / 风控 76.6；涨跌幅 5.17%；成交额 6.20亿；日内收盘位置 98%；振幅 7.40%；拥挤扣分 0.6；核心候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,619645488.0,6.2,5.169,98.3,7.4,-0.57,94.0,58.33,76.64,0.6265591460230895,0.9264444444444444,0.8020952380952381,0.177041568,0.9827586206896556,0.48392839149565026,1.0,0.8913507030785819,main,15:00:03
54,2026-06-14,603456,九洲药业,12.78,78.53,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 78.5；Alpha 94.3 / 流动性 42.3 / 风控 87.4；涨跌幅 4.93%；成交额 2.38亿；日内收盘位置 100%；振幅 5.50%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,237850122.0,2.38,4.926,100.0,5.5,0.0,94.26,42.27,87.36,0.0,0.8724444444444445,0.6137142857142858,0.06795717771428571,1.0,0.684124103361853,1.0,1.0,main,15:00:03
55,2026-06-14,601698,中国卫通,33.84,78.45,buy,0.035,core_candidate,medium,institutional_score_v3,,机构评分 78.5；Alpha 79.6 / 流动性 96.6 / 风控 69.1；涨跌幅 5.92%；成交额 33.87亿；日内收盘位置 76%；振幅 8.45%；拥挤扣分 2.2；核心候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,3387299612.0,33.87,5.915,75.6,8.45,2.03,79.6,96.58,69.13,2.219376867264199,0.9011904761904762,0.9647619047619047,0.9677998891428572,0.7555555555555568,0.373610081541883,1.0,0.7673082942097029,main,15:00:01
56,2026-06-14,600029,南方航空,5.27,78.45,buy,0.035,core_candidate,medium,institutional_score_v3,,机构评分 78.5；Alpha 79.5 / 流动性 67.7 / 风控 94.6；涨跌幅 4.98%；成交额 10.79亿；日内收盘位置 83%；振幅 3.59%；拥挤扣分 2.8；核心候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1079194615.0,10.79,4.98,83.3,3.59,2.59,79.55,67.66,94.6,2.8250633828323286,0.8844444444444446,0.8748571428571429,0.30834131857142855,0.8333333333333317,0.885720276787587,1.0,0.9666666666666663,main,15:00:03
57,2026-06-14,601919,中远海控,14.57,78.45,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 78.5；Alpha 61.0 / 流动性 84.4 / 风控 97.4；涨跌幅 2.39%；成交额 23.11亿；日内收盘位置 80%；振幅 2.88%；拥挤扣分 0.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2311009059.0,23.11,2.389,80.5,2.88,0.28,61.04,84.4,97.42,0.3066504823356506,0.30866666666666664,0.9428571428571428,0.6602883025714286,0.8048780487804877,0.9598698080408329,1.0,0.9609756097560975,main,15:00:03
58,2026-06-14,000686,东北证券,7.83,78.41,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 78.4；Alpha 93.4 / 流动性 47.8 / 风控 85.9；涨跌幅 5.81%；成交额 3.30亿；日内收盘位置 98%；振幅 5.81%；拥挤扣分 0.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,329568634.0,3.3,5.811,97.7,5.81,0.68,93.4,47.76,85.94,0.7371007371007419,0.925952380952381,0.684,0.09416246685714286,0.9767441860465121,0.6514935988620203,1.0,0.9953488372093025,main,15:00:00
59,2026-06-14,300750,宁德时代,394.85,78.37,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 78.4；Alpha 60.6 / 流动性 99.9 / 风控 91.2；涨跌幅 3.31%；成交额 162.79亿；日内收盘位置 71%；振幅 4.25%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,16278999883.0,162.79,3.31,71.1,4.25,2.04,60.58,99.89,91.19,2.223490794919366,0.5133333333333333,0.9982857142857143,1.0,0.7112068965517244,0.8158858685174473,1.0,0.9422413793103449,chinext,15:35:30
60,2026-06-14,600999,招商证券,17.69,78.34,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 78.3；Alpha 65.1 / 流动性 80.5 / 风控 94.0；涨跌幅 2.61%；成交额 19.88亿；日内收盘位置 83%；振幅 3.71%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1988372735.0,19.88,2.61,82.8,3.71,0.0,65.08,80.45,94.04,0.0,0.35777777777777775,0.9318095238095238,0.5681064957142857,0.828125000000001,0.8723897911832943,1.0,0.9656250000000002,main,15:00:03
61,2026-06-14,300972,万辰集团,191.6,78.3,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 78.3；Alpha 88.8 / 流动性 52.8 / 风控 86.9；涨跌幅 4.70%；成交额 4.48亿；日内收盘位置 96%；振幅 5.57%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,447588151.0,4.48,4.699,96.1,5.57,0.5,88.81,52.84,86.88,0.5424739195231061,0.822,0.744,0.12788232885714285,0.9607458292443567,0.6770204199022147,1.0,0.9921491658488714,chinext,15:35:30
62,2026-06-14,601216,君正集团,5.26,78.24,buy,0.035,core_candidate,medium,institutional_score_v3,,机构评分 78.2；Alpha 84.9 / 流动性 57.2 / 风控 86.6；涨跌幅 4.37%；成交额 5.80亿；日内收盘位置 89%；振幅 5.56%；拥挤扣分 0.0；核心候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,579595040.0,5.8,4.365,89.3,5.56,0.0,84.9,57.2,86.6,0.0,0.7477777777777779,0.7908571428571428,0.16559858285714285,0.892857142857142,0.6783625730994147,1.0,0.9785714285714284,main,15:00:04
63,2026-06-14,002797,第一创业,6.38,77.93,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.9；Alpha 79.4 / 流动性 59.0 / 风控 94.1；涨跌幅 3.74%；成交额 6.45亿；日内收盘位置 100%；振幅 3.90%；拥挤扣分 0.9；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,645366343.0,6.45,3.74,100.0,3.9,0.81,79.44,59.0,94.09,0.8869179600886845,0.6088888888888889,0.8083809523809524,0.1843903837142857,1.0,0.8523748395378687,1.0,1.0,main,15:00:00
64,2026-06-14,300342,天银机电,53.38,77.82,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.8；Alpha 78.3 / 流动性 89.6 / 风控 73.4；涨跌幅 6.21%；成交额 27.60亿；日内收盘位置 77%；振幅 7.76%；拥挤扣分 1.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2759643449.0,27.6,6.208,76.9,7.76,1.67,78.26,89.58,73.4,1.823246391491514,0.8314285714285714,0.9535238095238096,0.7884695568571428,0.7692307692307695,0.4463526504282994,1.0,0.8218724172763172,chinext,15:35:15
65,2026-06-14,300142,沃森生物,11.56,77.74,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.7；Alpha 77.6 / 流动性 60.0 / 风控 95.3；涨跌幅 3.68%；成交额 6.89亿；日内收盘位置 98%；振幅 3.59%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,688516032.0,6.89,3.677,97.5,3.59,0.9,77.63,60.05,95.3,0.9783938035059143,0.5948888888888889,0.8179047619047619,0.19671886628571428,0.9750000000000005,0.8855322161907007,1.0,0.9950000000000001,chinext,15:35:15
66,2026-06-14,600026,中远海能,17.5,77.72,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.7；Alpha 75.9 / 流动性 79.3 / 风控 84.5；涨跌幅 5.11%；成交额 18.98亿；日内收盘位置 60%；振幅 5.71%；拥挤扣分 1.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1897853099.0,18.98,5.105,60.0,5.71,1.68,75.93,79.31,84.5,1.834561834561832,0.9122222222222223,0.9281904761904762,0.5422437425714286,0.6000000000000008,0.6625572941362419,1.0,0.9200000000000002,main,15:00:03
67,2026-06-14,000685,中山公用,10.74,77.65,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.7；Alpha 89.6 / 流动性 44.5 / 风控 90.6；涨跌幅 4.78%；成交额 2.70亿；日内收盘位置 96%；振幅 4.68%；拥挤扣分 0.5；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,270269229.0,2.7,4.78,95.8,4.68,0.49,89.57,44.5,90.6,0.5321507760532154,0.8400000000000001,0.6430476190476191,0.07721977971428572,0.9583333333333343,0.7702182284980741,1.0,0.9916666666666668,main,15:00:00
68,2026-06-14,600061,国投资本,6.46,77.65,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.7；Alpha 85.9 / 流动性 52.5 / 风控 87.8；涨跌幅 4.36%；成交额 4.35亿；日内收盘位置 94%；振幅 5.33%；拥挤扣分 0.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,435378250.0,4.35,4.362,93.9,5.33,0.16,85.91,52.5,87.78,0.17623733294170196,0.7471111111111112,0.7407619047619047,0.12439378571428572,0.939393939393938,0.701981124054077,1.0,0.9878787878787876,main,15:00:04
69,2026-06-14,600519,贵州茅台,1291.91,77.62,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 77.6；Alpha 49.3 / 流动性 99.1 / 风控 99.5；涨跌幅 1.01%；成交额 64.78亿；日内收盘位置 90%；振幅 2.34%；拥挤扣分 0.7；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,6477910214.0,64.78,1.009,89.7,2.34,-0.61,49.26,99.08,99.48,0.6669983652000777,0.001999999999999977,0.985904761904762,1.0,0.8969656552184089,1.0,1.0,0.9793931310436818,main,15:00:03
70,2026-06-14,600115,中国东航,3.9,77.58,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.6；Alpha 76.7 / 流动性 70.2 / 风控 96.6；涨跌幅 5.41%；成交额 12.40亿；日内收盘位置 73%；振幅 2.97%；拥挤扣分 3.8；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,1240040422.0,12.4,5.405,72.7,2.97,3.51,76.73,70.22,96.64,3.832923832923818,0.9788888888888889,0.8895238095238095,0.35429726342857143,0.7272727272727258,0.9502133712660019,1.0,0.9454545454545452,main,15:00:03
71,2026-06-14,603799,华友钴业,50.22,77.37,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.4；Alpha 76.5 / 流动性 98.9 / 风控 67.8；涨跌幅 5.66%；成交额 55.45亿；日内收盘位置 59%；振幅 8.52%；拥挤扣分 2.2；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,5545125587.0,55.45,5.66,58.5,8.52,2.0,76.5,98.86,67.85,2.1804410611479828,0.9619047619047618,0.9824761904761905,1.0,0.5851851851851849,0.3662174582258303,1.0,0.727966976022941,main,15:00:01
72,2026-06-14,603713,密尔克卫,57.65,77.12,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 77.1；Alpha 93.8 / 流动性 43.7 / 风控 82.4；涨跌幅 5.41%；成交额 2.58亿；日内收盘位置 85%；振幅 6.34%；拥挤扣分 0.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,257808356.0,2.58,5.412,85.0,6.34,0.02,93.81,43.73,82.42,0.01994714007879428,0.9804444444444445,0.6331428571428571,0.07365953028571429,0.8501440922190192,0.5952786519232807,1.0,0.9441648579391413,main,15:00:03
73,2026-06-14,601601,中国太保,32.86,77.12,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 77.1；Alpha 63.4 / 流动性 84.4 / 风控 90.0；涨跌幅 2.50%；成交额 23.09亿；日内收盘位置 84%；振幅 4.68%；拥挤扣分 0.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2309316517.0,23.09,2.495,84.0,4.68,-0.25,63.44,84.37,90.03,0.2722168661033313,0.33222222222222225,0.9426666666666667,0.6598047191428571,0.8399999999999986,0.7706602751420035,1.0,0.9679999999999997,main,15:00:01
74,2026-06-14,600161,天坛生物,12.87,76.91,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 76.9；Alpha 86.0 / 流动性 52.9 / 风控 84.8；涨跌幅 4.13%；成交额 4.48亿；日内收盘位置 100%；振幅 6.07%；拥挤扣分 0.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,447647931.0,4.48,4.126,100.0,6.07,0.08,85.97,52.85,84.85,0.08826125330979262,0.6946666666666668,0.7441904761904762,0.12789940885714288,1.0,0.624425140521206,1.0,0.9949029126213592,main,15:00:01
75,2026-06-14,600031,三一重工,18.91,76.74,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 76.7；Alpha 66.0 / 流动性 82.2 / 风控 89.7；涨跌幅 3.79%；成交额 21.35亿；日内收盘位置 62%；振幅 4.50%；拥挤扣分 1.1；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,2135482986.0,21.35,3.787,62.2,4.5,0.99,66.05,82.23,89.69,1.0777367528190867,0.6193333333333333,0.9365714285714286,0.610137996,0.6219512195121968,0.7894159107978507,1.0,0.9243902439024394,main,15:00:00
76,2026-06-14,603049,中策橡胶,47.74,76.74,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 76.7；Alpha 94.8 / 流动性 37.1 / 风控 87.2；涨跌幅 5.53%；成交额 1.80亿；日内收盘位置 92%；振幅 5.44%；拥挤扣分 0.6；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,179698934.0,1.8,5.526,91.9,5.44,0.57,94.79,37.1,87.22,0.6269592476489079,0.9938095238095238,0.543047619047619,0.05134255257142858,0.9186991869918717,0.6907720228954347,1.0,0.9837398373983743,main,15:00:01
77,2026-06-14,000920,沃顿科技,14.4,76.71,watch,0.0,watch_candidate,medium,institutional_score_v3,,机构评分 76.7；Alpha 90.8 / 流动性 55.0 / 风控 79.2；涨跌幅 6.04%；成交额 5.12亿；日内收盘位置 100%；振幅 7.00%；拥挤扣分 1.0；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,511890549.0,5.12,6.038,100.0,7.0,-0.96,90.75,54.99,79.2,1.0443165082340427,0.8719047619047618,0.7672380952380953,0.14625444257142858,1.0,0.5267808697000224,1.0,0.925331369661266,main,15:00:00
78,2026-06-14,601288,农业银行,6.8,76.7,watch,0.0,watch_candidate,medium,institutional_score_v3,alpha_score_gate,机构评分 76.7；Alpha 57.4 / 流动性 93.3 / 风控 92.7；涨跌幅 1.80%；成交额 30.86亿；日内收盘位置 96%；振幅 4.19%；拥挤扣分 1.3；观察候选，入选原因是强势确认、资金容量、交易可行性和追高风险综合评估,True,3086106290.0,30.86,1.796,96.4,4.19,-1.2,57.36,93.27,92.7,1.306477953184538,0.1768888888888889,0.9601904761904761,0.8817446542857142,0.964285714285715,0.8219350772139941,1.0,0.992857142857143,main,15:00:00
